"lat","long","coordinate.precision","DriverGroup","primary.citation.key","primary.citation.doi"
59.5814803,26.0373995,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
59.5814803,26.0373995,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
59.5814803,26.0373995,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
59.5814803,26.0373995,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
59.5814803,26.0373995,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
67.3958193,28.7193856,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
67.3958193,28.7193856,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
67.3958193,28.7193856,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
62.5099117,58.8104524,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
62.5099117,58.8104524,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
66.9163156,20.1973335,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
61.6093215,-125.88846,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
61.6093215,-125.88846,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
61.6093215,-125.88846,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
51.5421742,-61.628492,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
51.5421742,-61.628492,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
50.1324284,-79.007828,"decimal degrees to 6 digits","other","seidl_globally_2020","10.1111/ecog.04995"
64.9430839,37.1484418,"decimal degrees to 6 digits","other","seidl_globally_2020","10.1111/ecog.04995"
50.9405049,-71.328879,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
48.1853658,-75.27136,"decimal degrees to 6 digits","other","seidl_globally_2020","10.1111/ecog.04995"
61.8242685,57.0160146,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
61.8242685,57.0160146,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
53.9634007,-106.36967,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
53.9634007,-106.36967,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
50.1135528,-68.241339,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
50.1135528,-68.241339,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
69.0308175,93.9419939,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
52.2614022,-68.500065,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
69.373198,21.8452176,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
54.7234589,-73.1176,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
54.7234589,-73.1176,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
54.7234589,-73.1176,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
57.5435753,-128.5133,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
57.5435753,-128.5133,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
55.8072253,92.9273079,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
70.3418179,28.0549377,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
58.71615,14.6114523,"decimal degrees to 6 digits","other","seidl_globally_2020","10.1111/ecog.04995"
60.8251109,101.999624,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
67.6374845,29.5326525,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
67.6374845,29.5326525,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
67.6374845,29.5326525,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
69.754716,26.0091628,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
67.7384863,29.6458236,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
67.7384863,29.6458236,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
67.7384863,29.6458236,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
60.2117588,35.1680119,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
60.2117588,35.1680119,"decimal degrees to 6 digits","heat and drought","seidl_globally_2020","10.1111/ecog.04995"
60.2117588,35.1680119,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
61.2778914,59.0329035,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
61.2778914,59.0329035,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
62.3772648,37.0689368,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
62.4602847,36.7906726,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
62.4602847,36.7906726,"decimal degrees to 6 digits","heat and drought","seidl_globally_2020","10.1111/ecog.04995"
62.4602847,36.7906726,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
50.7571821,-89.421209,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
50.7571821,-89.421209,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
50.7571821,-89.421209,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
59.3549956,-113.25812,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
59.3549956,-113.25812,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
51.0846231,-94.737265,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
51.0846231,-94.737265,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
51.0846231,-94.737265,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
64.6836325,59.3765132,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
64.6836325,59.3765132,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
64.6836325,59.3765132,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
64.6836325,59.3765132,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
66.5045083,-148.91701,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
66.5045083,-148.91701,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
66.5045083,-148.91701,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
54.0556811,127.116892,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
54.0556811,127.116892,"decimal degrees to 6 digits","wildfire","seidl_globally_2020","10.1111/ecog.04995"
57.660744,-134.40808,"decimal degrees to 6 digits","storms","seidl_globally_2020","10.1111/ecog.04995"
57.660744,-134.40808,"decimal degrees to 6 digits","biotic disturbance","seidl_globally_2020","10.1111/ecog.04995"
-42.844663,-71.836833,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-42.844663,-71.836833,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-42.844663,-71.836833,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-42.844663,-71.836833,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-41.581462,-72.523417,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-36.200767,175.402013,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-36.200767,175.402013,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-36.200767,175.402013,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
48.9397014,13.462869,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
48.9397014,13.462869,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
48.9397014,13.462869,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.00006,-68.93667,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.00006,-68.93667,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-42.46659,-74.086973,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-38.643702,-71.61881,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-38.643702,-71.61881,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-38.643702,-71.61881,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
43.9816621,145.132784,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
43.9816621,145.132784,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
43.9816621,145.132784,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-40.04562,-73.409769,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
45.6461512,24.8036892,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
45.6461512,24.8036892,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
48.1241959,129.103757,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
48.1241959,129.103757,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
48.1241959,129.103757,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
48.1241959,129.103757,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
39.9523735,-107.26823,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
39.9523735,-107.26823,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
39.9523735,-107.26823,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-49.947502,-73.157075,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-49.947502,-73.157075,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-49.947502,-73.157075,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
47.7013192,-113.1736,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
47.7013192,-113.1736,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
51.0719355,10.4394222,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
51.0719355,10.4394222,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
49.1929256,19.9480943,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
49.1929256,19.9480943,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
49.1929256,19.9480943,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-41.891614,-72.308867,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-39.135547,-71.663776,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-39.135547,-71.663776,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
37.6573449,-119.50188,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
37.6573449,-119.50188,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
37.6573449,-119.50188,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
37.6573449,-119.50188,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
47.770067,14.3932354,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
47.770067,14.3932354,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
47.770067,14.3932354,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
51.1466392,8.97782754,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
51.1466392,8.97782754,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
51.1466392,8.97782754,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
51.1466392,8.97782754,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-40.560293,-71.50041,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-40.560293,-71.50041,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-40.560293,-71.50041,"decimal degrees to 6 digits","other","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-40.560293,-71.50041,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-40.560293,-71.50041,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.7080115,-78.641317,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.7080115,-78.641317,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
53.4297899,12.8678058,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
53.4297899,12.8678058,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-37.792109,-72.993402,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-37.792109,-72.993402,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-37.792109,-72.993402,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-42.041933,172.607277,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-42.041933,172.607277,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-37.618091,145.800969,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-37.618091,145.800969,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
35.7293629,-93.194181,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
35.7293629,-93.194181,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
35.7293629,-93.194181,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
35.7293629,-93.194181,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
43.3079028,18.7110135,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
43.3079028,18.7110135,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
43.3079028,18.7110135,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
44.0102048,-74.954785,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
44.0102048,-74.954785,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
44.0102048,-74.954785,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
44.0102048,-74.954785,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.7633461,-89.772501,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.7633461,-89.772501,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.7633461,-89.772501,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.7633461,-89.772501,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-42.654578,-72.374076,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-40.721009,-72.133344,"decimal degrees to 6 digits","other","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-40.721009,-72.133344,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-40.721009,-72.133344,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-44.169968,-72.524391,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.3494021,-69.070983,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.3494021,-69.070983,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
45.4325736,14.6466213,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
45.4325736,14.6466213,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
44.088331,145.121565,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
44.088331,145.121565,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
44.088331,145.121565,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
48.9903623,13.4584028,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
48.9903623,13.4584028,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.2110196,-89.294215,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.2110196,-89.294215,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
46.2110196,-89.294215,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-41.901605,146.252608,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-41.901605,146.252608,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-41.901605,146.252608,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-42.769815,-74.06087,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-38.203525,-71.821446,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-38.203525,-71.821446,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-38.203525,-71.821446,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-51.037402,-73.083101,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-51.037402,-73.083101,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-51.037402,-73.083101,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
48.2746391,23.6658905,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-39.524525,-71.648929,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-39.524525,-71.648929,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-39.524525,-71.648929,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-41.219127,-72.127191,"decimal degrees to 6 digits","other","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-41.219127,-72.127191,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
-41.219127,-72.127191,"decimal degrees to 6 digits","storms","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
37.6033156,-107.28667,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
37.6033156,-107.28667,"decimal degrees to 6 digits","heat and drought","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
37.6033156,-107.28667,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
44.534874,-110.3056,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
44.534874,-110.3056,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
44.534874,-110.3056,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
40.7684695,-106.70176,"decimal degrees to 6 digits","wildfire","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
40.7684695,-106.70176,"decimal degrees to 6 digits","biotic disturbance","sommerfeld_patterns_2018","10.1038/s41467-018-06788-9"
15.01915,107.2103,"decimal degrees to 4 digits","mining & energy","sims_global_2024","10.31223/X5HQ6K"
59.8539,110.8553,"decimal degrees to 4 digits","mining & energy","sims_global_2024","10.31223/X5HQ6K"
24.598,95.0379,"decimal degrees to 4 digits","mining & energy","sims_global_2024","10.31223/X5HQ6K"
